order_id,account_id,bank_to,account_to,category,amount
31857,1674,WX,74642348,household,380.4
32678,2233,WX,11697030,household,202.8
34179,3224,WX,54968285,household,137.5
34238,3261,WX,93776452,household,364.7
34817,3669,WX,63851803,household,205.7
38431,6097,WX,87940978,household,315.5
31163,1204,WX,46599167,household,215.4
33191,2556,WX,2889705,household,200.6
41215,7957,WX,45545804,household,616.4
30056,436,WX,36372977,household,488.5
30911,1030,WX,98720079,household,105
31935,1730,WX,42885518,household,197.8
32800,2315,WX,82363116,household,167.3
32921,2386,WX,88837807,household,204.2
34049,3134,WX,32364529,household,326.8
34873,3714,WX,44852805,household,321.7
35011,3804,WX,32746297,household,64.3
43470,9493,WX,47398895,household,680.3
29654,168,WX,47454333,household,201.3
30272,592,WX,11703169,household,114.8
31263,1270,WX,88882463,household,416.2
34357,3351,WX,48346024,household,270
34593,3507,WX,42998218,household,55.7
29420,14,WX,11793136,household,362.9
31635,1514,WX,89040159,household,223.4
31792,1629,WX,6837058,household,313.7
32991,2435,WX,21075344,household,790.4
33511,2774,WX,60773050,household,362.8
35014,3806,WX,51833760,household,321.6
29648,161,WX,62378322,household,89.2
29752,231,WX,51732343,household,207.3
30246,572,WX,64459979,household,537.2
30973,1082,WX,8899295,household,218.9
31422,1370,WX,50552004,household,185.2
34792,3649,WX,57693803,household,646.8
32523,2131,WX,91249781,household,95.7
32795,2310,WX,13273746,household,525.9
35149,3898,WX,33097869,household,265
30386,669,WX,12925506,household,194.7
32923,2387,WX,55608665,household,341.4
33932,3057,WX,53154373,household,464.6
34110,3176,WX,84174042,household,246.4
38501,6138,WX,42320823,household,1086.9
32424,2060,WX,37982398,household,752.3
33030,2466,WX,78467875,household,3.7
34991,3791,WX,1958173,household,368.2
36020,4511,WX,95965677,household,394.8
29834,288,WX,29425543,household,325.7
30432,700,WX,21956253,household,111.6
30947,1058,WX,49857848,household,476.1
32218,1925,WX,28522896,household,386
33184,2551,WX,58459019,household,1160.1
33726,2926,WX,66115546,household,134.8
34154,3211,WX,11110592,household,201.2
34536,3472,WX,49463623,household,962.3
35186,3925,WX,61645322,household,425.6
43821,9730,WX,53964394,household,25.8
29907,339,WX,52391654,household,408.7
30314,626,WX,22472965,household,363.9
30891,1019,WX,75165712,household,812.7
33573,2820,WX,69806456,household,164.5
34623,3543,WX,77653699,household,209.4
41515,8159,WX,6845528,household,303.4
43082,9241,WX,9130680,household,359.5
29797,263,WX,73582678,household,614.5
31937,1732,WX,69793838,household,805
33246,2605,WX,47577834,household,424.5
33326,2658,WX,70099252,household,48.6
33531,2790,WX,30340635,household,886.2
33651,2870,WX,9366387,household,585.1
34879,3718,WX,79798763,household,210.7
30626,843,WX,16661399,ins_paymt,89.7
33554,2810,WX,18647271,ins_paymt,97.7
29434,25,WX,52864879,ins_paymt,16.4
34262,3276,WX,88365083,ins_paymt,101.7
34429,3399,WX,61551862,ins_paymt,26.1
31221,1244,WX,97042274,ins_paymt,40.6
40638,7594,WX,62343466,ins_paymt,134.7
30527,772,WX,50320124,ins_paymt,28
31213,1241,WX,87002157,ins_paymt,22.7
33642,2864,WX,47772210,ins_paymt,630.8
33537,2795,WX,57666754,ins_paymt,186.9
34254,3272,WX,47639417,ins_paymt,112.6
33299,2645,WX,18570590,ins_paymt,545.7
30607,826,WX,37950855,ins_paymt,16.9
33530,2789,WX,51038181,ins_paymt,76.2
34134,3195,WX,79532688,ins_paymt,21.8
39558,6856,WX,70674234,ins_paymt,696.5
31477,1404,WX,45402222,ins_paymt,5.3
30418,689,WX,87462937,ins_paymt,1.7
35420,4088,WX,65632182,ins_paymt,0.3
45326,10711,WX,75319576,ins_paymt,8.5
34225,3252,WX,6552386,ins_paymt,15.5
32687,2237,WX,55064397,ins_paymt,132
32050,1809,WX,80008905,ins_paymt,686
29690,190,WX,5304331,ins_paymt,4.2
30230,555,WX,3315794,ins_paymt,7.1
41068,7861,WX,69198441,ins_paymt,2.6
42948,9140,WX,30615341,ins_paymt,5.6
32705,2247,WX,68231224,ins_paymt,65.9
32177,1897,WX,10508221,ins_paymt,12.9
40360,7424,WX,52864879,ins_paymt,16.4
32081,1828,WX,90934735,ins_paymt,15.3
32935,2394,WX,93556361,ins_paymt,78.8
35250,3971,WX,30132991,ins_paymt,85.7
34618,3537,WX,75993489,ins_paymt,5
33921,3051,WX,73282408,ins_paymt,62.3
32313,1994,WX,14715516,ins_paymt,1.8
34280,3293,WX,16846144,ins_paymt,5.8
33509,2773,WX,5557954,ins_paymt,3.6
44051,9883,WX,85923730,ins_paymt,1250.4
32403,2050,WX,44012415,ins_paymt,19.7
34449,3413,WX,78589880,ins_paymt,24.7
32857,2346,WX,92272942,ins_paymt,697
41059,7857,WX,74962877,loan_payt,567.6
43248,9353,WX,95570617,loan_payt,785.9
31248,1259,WX,87490993,loan_payt,142.9
35372,4059,WX,58010673,loan_payt,565.2
39966,7123,WX,42583918,loan_payt,391.82
37033,5181,WX,47686052,loan_payt,665.25
40671,7614,WX,54133033,loan_payt,667.87
29872,314,WX,56231456,loan_payt,278.5
42286,8688,WX,81943165,loan_payt,566.5
35087,3859,WX,17110729,loan_payt,512.02
40226,7274,WX,91164630,loan_payt,408.68
41107,7890,WX,15278214,loan_payt,165.3
43683,9640,WX,56319099,loan_payt,318.43
44666,10297,WX,2840400,loan_payt,877.1
43023,9199,WX,42162633,loan_payt,245.45
43509,9513,WX,37582862,loan_payt,152.7
36069,4550,WX,30900681,loan_payt,102.2
36170,4618,WX,54633820,loan_payt,277.87
37032,5180,WX,41377508,loan_payt,489.7
37378,5395,WX,43853229,loan_payt,439.38
32377,2035,WX,13259464,loan_payt,489.82
40695,7632,WX,61472195,loan_payt,355.1
45903,11096,WX,43682754,loan_payt,355.5
30581,811,WX,22673315,loan_payt,517.17
30847,993,WX,89932006,loan_payt,181.23
35932,4448,WX,57328462,loan_payt,535.35
41070,7861,WX,68080514,loan_payt,60.7
33826,2986,WX,94623159,loan_payt,103.3
35402,4079,WX,16481298,loan_payt,331.2
43610,9591,WX,37543189,loan_payt,436.27
44232,10005,WX,1889122,loan_payt,585.42
31992,1772,WX,51707452,loan_payt,563.3
33473,2754,WX,6736475,loan_payt,698.53
34124,3189,WX,75490885,loan_payt,370.28000000000003
35931,4447,WX,55297768,loan_payt,535.35
31998,1776,WX,80855452,loan_payt,180
33432,2725,WX,31665891,loan_payt,193.4
40395,7445,WX,21391058,loan_payt,230.68
31017,1106,WX,7667500,loan_payt,802.28
35053,3834,WX,34075695,loan_payt,192.1
36681,4949,WX,44724160,loan_payt,603.98
40169,7240,WX,51813179,loan_payt,253.57
44330,10068,WX,81110077,loan_payt,648.37
29614,132,WX,80542558,loan_payt,737.02
43034,9208,WX,63637012,loan_payt,342.15
44226,10001,WX,77369373,loan_payt,52.9
39661,6930,WX,22201913,loan_payt,108.1
42971,9156,WX,22888767,loan_payt,453.73
39027,6505,WX,49671936,loan_payt,320.78000000000003
38326,6030,WX,18410075,loan_payt,117.7
33838,2994,WX,65474504,loan_payt,135.4
37888,5724,WX,9607071,loan_payt,484.5
40865,7745,WX,97571604,loan_payt,215.38000000000002
34412,3390,WX,72620779,loan_payt,338.55
37618,5541,WX,66726541,loan_payt,68
43823,9730,WX,82324945,loan_payt,193.4
30630,846,WX,61563986,loan_payt,779.55
31426,1374,WX,38325822,loan_payt,810.73
32613,2187,WX,29976457,loan_payt,445.6
44538,10215,WX,33332234,loan_payt,184.6
39340,6706,WX,83129149,loan_payt,108.1
38694,6265,WX,43599933,loan_payt,363.95
31581,1480,WX,70736652,loan_payt,342.52
30229,555,YZ,19875437, ,47.9
30564,794,YZ,95150184, ,90.7
32979,2427,YZ,61671554, ,86.8
33715,2916,YZ,12730980, ,63.5
34744,3623,YZ,12989753, ,10.5
39987,7133,YZ,28418004, ,4.4
43359,9422,YZ,28156739, ,313.6
30117,473,YZ,22973603, ,33.3
34992,3791,YZ,15558588, ,314.7
32144,1876,YZ,2049482, ,72.3
30941,1053,YZ,46275836, ,243.9
34742,3622,YZ,19400376, ,228.6
29585,110,YZ,18149984, ,9.8
32162,1888,YZ,35539561, ,347.3
32698,2243,YZ,70212971, ,54.7
35093,3862,YZ,17165685, ,782.4
31561,1463,YZ,71522283, ,150.5
34543,3474,YZ,72860312, ,24
46260,11317,YZ,43205881, ,278.4
30060,437,YZ,18505370, ,310.6
33900,3039,YZ,32417327, ,123.3
31612,1497,YZ,74438202, ,546.3
32440,2069,YZ,80550372, ,11.8
29804,269,YZ,55865961, ,169
32037,1801,YZ,80957543, ,341.9
33168,2544,YZ,63550382, ,0.5
33529,2789,YZ,53360038, ,22.9
30433,700,YZ,83101778, ,164.6
34149,3206,YZ,59108871, ,67.7
45246,10663,YZ,54900079, ,931.7
32082,1828,YZ,21647364, ,149.8
32182,1903,YZ,5529422, ,26
32417,2057,YZ,1773274, ,97
33576,2821,YZ,58186644, ,212.2
44775,10365,YZ,81018465, ,177.3
35069,3847,YZ,83747803, ,0.7
37703,5591,YZ,30955463, ,0.2
30007,396,YZ,33896279, ,26.1
33792,2967,YZ,72003149, ,104.2
34485,3434,YZ,23543101, ,98.8
29843,291,YZ,27026367, ,1292.5
30341,644,YZ,19007480, ,102.6
30815,972,YZ,58550822, ,114.1
34535,3471,YZ,42072856, ,84.6
30526,772,YZ,62614697, ,66
32872,2353,YZ,26668000, ,196.8
33713,2914,YZ,60860872, ,336.7
30918,1035,YZ,72017597, ,494.2
32429,2062,YZ,28156739, ,313.6
35052,3834,YZ,52872371, ,26.2
35120,3878,YZ,38488340, ,164.8
30968,1076,YZ,93423914, ,444.7
31060,1136,YZ,17459643, ,288.4
33357,2677,YZ,80062365, ,15.8
32590,2170,YZ,60630810, ,146.8
29954,368,YZ,33245110, ,21.7
31334,1319,YZ,35347509, ,88.4
31922,1723,YZ,10030848, ,390.4
32366,2026,YZ,17594266, ,338.7
33450,2738,YZ,48380392, ,115.2
33795,2968,YZ,56916338, ,228.4
29545,90,YZ,2028567, ,36.1
29947,366,YZ,11380994, ,191.4
42780,9030,YZ,49006336, ,83.1
31653,1529,YZ,86592346, ,146.3
34548,3476,YZ,55472403, ,544.7
32360,2023,YZ,90052854, ,420.8
34929,3751,YZ,49654692, ,304.6
34359,3352,YZ,16720837, ,57.8
32993,2437,YZ,65697604, ,133.8
35221,3947,YZ,94871657, ,61.9
39557,6856,YZ,61659604, ,79.4
42698,8972,YZ,5877823, ,205.6
30104,468,YZ,30738526, ,49.9
32166,1891,YZ,43767422, ,17.2
29868,311,YZ,37490087, ,35.5
34599,3513,YZ,20442784, ,218.5
31571,1471,YZ,17326855, ,1.2
31198,1227,YZ,39771598, ,234.4
30957,1068,YZ,29813301, ,327.3
33516,2778,YZ,18643141, ,582.1
35190,3927,YZ,35319298, ,140
31181,1217,YZ,58911669, ,195.6
33391,2700,YZ,95353859, ,612.9
35050,3834,YZ,63132923, ,37.5
32192,1906,YZ,40499287, ,15.8
32772,2292,YZ,37514162, ,22.3
31269,1276,YZ,87970047, ,50.8
32042,1803,YZ,14515853, ,82.9
32691,2239,YZ,22235125, ,40.5
33468,2750,YZ,25649327, ,222.9
34235,3259,YZ,45163714, ,135
41655,8261,YZ,66767722, ,41.3
40760,7674,YZ,18857425, ,738.3
39618,6902,YZ,4458135, ,82.7
29691,190,YZ,50605297, ,131.6
32897,2371,YZ,45326221, ,29.4
33633,2858,YZ,67071980, ,78.6
30606,826,YZ,5275464, ,86.6
31024,1113,YZ,4878908, ,180.9
33979,3090,YZ,75680291, ,72.2
31256,1267,YZ,92731403, ,86.7
31875,1686,YZ,74546420, ,122.5
34337,3331,YZ,15388948, ,143.6
34205,3240,YZ,77722441, ,2.1
31373,1342,YZ,42622768,leasing,107.9
35381,4066,YZ,54565942,leasing,322.45
30722,899,YZ,59026044,leasing,162.66
29599,120,YZ,74934506,leasing,189.9
29941,365,YZ,84520810,leasing,176.6
35748,4318,YZ,59831583,leasing,460.96000000000004
34852,3696,YZ,33187008,leasing,113.3
35060,3839,YZ,94504993,leasing,307.21
32919,2384,YZ,37366593,leasing,428.2
32043,1805,YZ,56198263,leasing,269.3
33730,2927,YZ,20619231,leasing,202.5
29733,217,YZ,55710929,leasing,65.3
31108,1170,YZ,66010159,leasing,227.93
33312,2651,YZ,2372819,leasing,359.29
34524,3467,YZ,23836910,leasing,227.4
34947,3760,YZ,4517555,leasing,294.78000000000003
35478,4131,YZ,77345645,leasing,252.01
31168,1207,YZ,3589851,leasing,111
35865,4408,YZ,89509248,leasing,377.99
33221,2583,YZ,60918307,leasing,41.5
35198,3933,YZ,1246595,leasing,161.62
29841,291,YZ,46721518,leasing,194.19
33059,2480,YZ,46494776,leasing,302.2
31903,1707,YZ,25559365,leasing,119.69000000000001
34919,3746,YZ,4717898,leasing,133.3
33137,2527,YZ,75348806,leasing,232.26
33634,2858,YZ,6062734,leasing,50
35059,3837,YZ,24419355,leasing,137.76
34164,3216,YZ,22704035,leasing,195.13
35971,4475,YZ,70522868,leasing,169.19
34859,3702,YZ,10236680,leasing,41.8
29692,191,YZ,89219265,leasing,442.09
30682,874,YZ,10270870,leasing,164.23
30926,1040,YZ,9653228,leasing,234.2
30064,441,YZ,91662942,household,304.1
32755,2281,YZ,7258689,household,572
34827,3675,YZ,27985441,household,782.4
44027,9869,YZ,58726429,household,588.7
30239,564,YZ,8056086,household,29.5
30350,652,YZ,56959491,household,759.1
31059,1136,YZ,58973252,household,624.9
33265,2620,YZ,32839107,household,385.5
34508,3456,YZ,52054703,household,150
35196,3930,YZ,79120719,household,910.1
30969,1078,YZ,33194816,household,342.3
31252,1264,YZ,35251403,household,660.5
32311,1994,YZ,270581,household,396.2
32321,2000,YZ,79359417,household,331.8
32461,2084,YZ,30369031,household,455.4
32719,2254,YZ,39556306,household,887.9
32997,2440,YZ,19144922,household,621.9
33199,2563,YZ,67025834,household,298.4
34397,3373,YZ,67776107,household,577.6
35292,4003,YZ,76160329,household,378.6
30244,570,YZ,48868894,household,627.3
30340,644,YZ,15593272,household,94.6
30912,1031,YZ,98259973,household,681.7
33373,2688,YZ,18395823,household,280.2
33630,2856,YZ,3529602,household,659.9
36124,4585,YZ,64408206,household,406.5
37362,5385,YZ,67199128,household,875.4
46273,11327,YZ,5815422,household,369.3
31165,1205,YZ,8382422,household,298.9
31029,1117,YZ,64481568,household,107.5
31067,1140,YZ,74234366,household,279
32387,2042,YZ,33737266,household,125.8
34223,3252,YZ,22094863,household,140.6
34961,3770,YZ,32996630,household,906
35418,4088,YZ,76793396,household,331.5
29854,300,YZ,46045607,household,162.8
33478,2756,YZ,94753807,household,870.2
34275,3291,YZ,36294978,household,250.5
34509,3457,YZ,68303775,household,279.6
34568,3489,YZ,33276313,household,337.3
41881,8405,YZ,84832042,household,41
30125,479,YZ,117046,household,206.4
32553,2151,YZ,35530597,household,528.6
33666,2881,YZ,90429490,household,463.9
33773,2952,YZ,60263645,household,162.9
34862,3704,YZ,11861372,household,304.6
34940,3756,YZ,82284283,household,902.3
35284,3996,YZ,29565316,household,151.1
30014,402,YZ,77129357,household,208.3
30496,750,YZ,4588097,household,661.5
32947,2407,YZ,5476630,household,729.2
33225,2589,YZ,35212731,household,223.6
31311,1306,YZ,36806219,household,502.3
32002,1778,YZ,55264913,household,343.2
33705,2911,YZ,52539229,household,61.7
33889,3033,YZ,42934656,household,60.5
30294,614,YZ,9777558,household,166.4
30422,691,YZ,42897981,household,334.2
31129,1183,YZ,94248866,household,188.2
33192,2557,YZ,31457412,household,280.6
33700,2908,YZ,40506255,household,320.7
33770,2951,YZ,2752936,household,74.3
34207,3241,YZ,69585042,household,303.4
34773,3637,YZ,98685901,household,487.7
35422,4091,YZ,45072424,household,424.7
40588,7559,YZ,78349375,household,411.2
30489,746,YZ,78167122,household,345.2
30785,945,YZ,63545399,household,821.5
31057,1135,YZ,62011670,household,173.5
33856,3006,YZ,98815863,household,378.3
30243,569,YZ,87054288,household,207.4
35144,3894,YZ,15127009,household,62.1
29498,65,YZ,74934333,household,68.6
31327,1317,YZ,54353141,household,349.3
32339,2011,YZ,51488196,household,172.6
32882,2363,YZ,11521917,household,59.9
34293,3302,YZ,76450466,household,137.6
30756,923,YZ,9631318,household,208.7
31349,1326,YZ,57284325,household,9.6
32171,1895,YZ,97079294,household,581
32208,1917,YZ,10547238,household,294.3
32890,2369,YZ,20459878,household,729.2
33100,2501,YZ,82897442,household,52.4
34978,3780,YZ,29958713,household,37
38373,6061,YZ,38191717,household,852.1
30532,776,YZ,44794058,household,227.7
30859,1000,YZ,78449135,household,317.9
31997,1776,YZ,86032962,household,571
32191,1906,YZ,62735038,household,735.5
34896,3733,YZ,74489986,household,1112.3
30735,910,YZ,11557114,household,193.7
31934,1729,YZ,10198331,household,655.4
34099,3168,YZ,85804390,household,329.2
35163,3909,YZ,4480547,household,827.9
29510,71,YZ,53903484,household,96.8
30302,619,YZ,51829963,household,172.9
31195,1227,YZ,31759178,household,551.1
33024,2463,YZ,79603081,household,307.7
33437,2730,YZ,36823308,household,228.4
36217,4650,YZ,59294611,household,55.4
30708,889,YZ,22207898,household,129.2
31833,1656,YZ,10182565,household,1211.3
32916,2383,YZ,94815557,household,189.7
33605,2838,YZ,46153497,household,194.8
46334,11362,YZ,70641225,household,478
30951,1061,YZ,97285127,household,379
33823,2985,YZ,80860942,household,211.3
35158,3905,YZ,45596945,household,768.9
38519,6148,YZ,26888096,household,784.7
29935,361,YZ,95369791,household,194.1
30959,1069,YZ,41750836,household,308
32489,2107,YZ,60404908,household,639.5
32724,2258,YZ,34422958,household,220.2
32963,2417,YZ,83809387,household,131.9
35071,3848,YZ,42658120,household,724.1
36530,4851,YZ,40565508,household,428.5
30317,628,YZ,24106633,household,302.8
33174,2546,YZ,65769809,household,298.5
34995,3793,YZ,82695603,household,570.6
42201,8625,YZ,85545950,household,815.1
42788,9034,YZ,1820415,household,469.7
30039,421,YZ,94967096,household,557.1
30666,866,YZ,81990486,household,46.5
30872,1006,YZ,28566903,household,39
31039,1124,YZ,35057538,household,103
31089,1160,YZ,20354813,household,348.7
31455,1394,YZ,28259659,household,145.4
32199,1910,YZ,15554768,household,85.1
32265,1959,YZ,8956242,household,297.5
32738,2270,YZ,68958437,household,360.4
32764,2286,YZ,68042516,household,119.2
32967,2421,YZ,66208350,household,154.4
33121,2513,YZ,17385280,household,265.5
34142,3201,YZ,11025113,household,335.2
34219,3249,YZ,65147852,household,819.7
30347,650,YZ,70699482,household,169.7
31508,1424,YZ,45458507,household,622.4
32756,2282,YZ,67707383,household,470.4
33306,2647,YZ,4161513,household,530.3
34795,3651,YZ,29599017,household,272.8
29625,142,YZ,23734498,household,184.5
29776,246,YZ,8283996,household,197
31358,1331,YZ,74847352,household,109.6
31586,1483,YZ,92452376,household,196.2
32836,2335,YZ,25760704,household,203.6
33939,3063,YZ,83163529,household,233
36946,5126,YZ,63854801,household,420.8
30171,508,YZ,41786360,household,248
30218,545,YZ,87724715,household,330.6
32650,2210,YZ,10651153,household,255.3
34146,3203,YZ,15327358,household,211.1
34607,3527,YZ,67898595,household,341.4
35166,3910,YZ,79231428,household,267.3
29610,127,YZ,11707830,household,224.2
32966,2420,YZ,71461701,household,240.1
37197,5283,YZ,67168420,household,964.9
44901,10440,YZ,4957092,household,296
30603,825,YZ,35577237,household,923.5
32502,2118,YZ,74920552,household,987.1
33316,2653,YZ,49173659,household,628
31321,1315,YZ,869143,household,281.3
31532,1444,YZ,56467163,household,202.4
33276,2627,YZ,29709238,household,56.1
33723,2921,YZ,71265828,household,679.7
33948,3068,YZ,6201172,household,387.8
34082,3157,YZ,78150850,household,174
34383,3365,YZ,10983294,household,229.8
34934,3754,YZ,10911417,household,397.6
30776,936,YZ,51554924,household,22.4
33187,2553,YZ,41427993,household,968.7
33376,2690,YZ,55287820,household,201.7
30490,747,YZ,4759234,household,267.2
30811,968,YZ,47317737,household,726.2
31854,1671,YZ,17247677,household,50.2
32876,2359,YZ,54163086,household,311.9
34298,3305,YZ,41987031,household,285.8
34342,3339,YZ,87395226,household,335.4
43561,9548,YZ,97789895,household,961.3
29601,121,YZ,81156724,household,79.4
